protocol,device_type,cpu_mhz,ram_kb,power_mw,distance_km,channel_loss_db_km,block_size,error_correction,qber,key_rate_bps,latency_s,phase1_init_s,phase2_qkd_s,phase3_post_processing_s,phase4_privacy_amp_s,phase5_key_management_s
BB84,Mid-range,124,338,13,6.57428065130574,1.5718073344852825,3000,BCH,0.07579157039367948,231.75268101433377,2.8772872871965656,0.17506704027146058,2.8340882106089897,0.5591068261080528,0.2433839942805033,0.18120906262046127
ARC-QKD,Low-end,150,193,22,1.5560630583593273,1.0053645086827099,5000,LDPC,0.06794657734544768,253.67801515118137,4.449287593267048,0.3201370273580385,2.391221578238168,0.5430095463276983,0.3115463834522196,0.19679886130949908
BB84,High-end,168,357,20,3.666244805831337,1.2019613332885264,2000,LDPC,0.04598142657350778,353.893950250329,3.122124692371231,0.1845010961954655,1.3398759078523799,0.7219269420623836,0.3682023677339932,0.1824865149350195
ARC-QKD,Low-end,103,495,12,6.518867708476453,0.9505766553631927,2000,LDPC,0.05665939886146842,397.13580126368,2.050356811579493,0.2577143193039081,1.9290838438794458,0.7204953710252021,0.3925697892819079,0.19638341741439583
ARC-QKD,Mid-range,106,168,49,8.720931187125851,0.5486582879018727,4000,BCH,0.02019684317568743,166.09329203043953,3.158363906762551,0.18985424182831637,1.762227367736589,0.624516948327806,0.3976680604738557,0.19124492864805942
ARC-QKD,High-end,150,226,17,3.4361995946304713,0.34777499110660987,2000,BCH,0.03291326101719771,105.09028428431297,4.716649663115856,0.2689028795886069,1.5348465242457894,0.7008603178406385,0.2219019367979558,0.16843253008993614
ECDH,High-end,95,273,47,8.894171800991481,1.479176084659926,5000,BCH,0.0,0.0,0.4862633147552705,0.3246814742344887,2.0017750210113117,0.9943493132696403,0.41174194268897946,0.12633697619984757
ARC-QKD,Low-end,154,89,15,2.773366127449554,1.0430701654539725,3000,BCH,0.06919628812630252,367.40436877032465,2.8961524618109005,0.4032654900073521,2.4616228017746127,0.8086933284751087,0.21842663418027125,0.12002411144257774
BB84,Mid-range,80,422,42,5.741035409608189,0.991148050826212,3000,BCH,0.026101263407002966,207.99681423932677,4.824149911163586,0.3705496768057043,2.4533367485889297,0.9854635854251552,0.31032011051010644,0.1664405587742217
BB84,High-end,84,316,44,2.637483656701804,1.1597187400022375,3000,BCH,0.013523520735775198,379.5012317593213,5.4810020817500815,0.12996683175094914,2.0284419336078843,0.7116483887649703,0.44525676883713045,0.15197264484557654
ECDH,Low-end,158,287,49,8.736213928070645,0.9702978816617482,4000,LDPC,0.0,0.0,0.238822752624308,0.28096559864960585,2.796485511035767,0.6510115706328601,0.34895082755266493,0.19482597801099263
ARC-QKD,Mid-range,146,267,17,2.9146554871041332,0.9629205981630926,4000,BCH,0.09280424459614044,169.57044124381966,4.301904602677441,0.3443568922065355,2.247472970751752,0.7087464803133905,0.483910849348595,0.16699730218981995
ARC-QKD,Mid-range,141,121,18,2.3865461687298373,1.3334189694879093,3000,LDPC,0.04070432652257611,373.1206046565293,3.662824683728511,0.37782118797294406,1.9803665321133963,0.7333413710188699,0.3610109905284391,0.19132355853065963
ECDH,Low-end,141,335,15,0.3341070473243227,1.7625141553406782,3000,LDPC,0.0,0.0,0.47380290335204067,0.1543466423920266,1.3295492933665476,0.9026529852071001,0.48350696855947867,0.11656520050788081
ARC-QKD,High-end,87,316,22,3.4973558145155947,1.0152799917551842,4000,LDPC,0.04944743395416799,392.83236136483674,2.4359985843591354,0.29307005942613423,2.6867508067919523,0.6012206454648186,0.24327627044323685,0.14263265383139007
ARC-QKD,Low-end,108,342,26,4.111636800023517,0.4461080680874311,5000,BCH,0.01989657905369563,457.9430986764404,2.267683969835661,0.2734928868903129,1.43391578122631,0.516662541988717,0.28815237805703775,0.15702078385191465
ARC-QKD,Low-end,164,403,34,0.7984047287377262,1.0218435386948517,2000,BCH,0.0305875859678391,390.137985394193,4.645705860764569,0.16242346509589242,2.563170731076991,0.5964608443933259,0.44527018350694986,0.11372711782810961
ARC-QKD,Low-end,153,331,48,0.1583356213812855,1.9771576724763829,5000,LDPC,0.07458524566903514,113.30462492099174,3.888578737265476,0.10186653003035483,1.8207715118939718,0.8350084881807729,0.3398904533219902,0.10739960643968675
ARC-QKD,Low-end,155,153,18,2.6932432459851636,1.0018298832579096,1000,LDPC,0.08794434332811142,180.8235576881457,3.0647102296899837,0.4030616151155033,1.2010248404807997,0.9606012436654796,0.38806700313094805,0.10506883354787205
BB84,High-end,113,468,11,5.078827837176034,1.3702403178194522,3000,LDPC,0.04738291406958984,315.9101519093135,4.037510399696581,0.4373319788038894,2.7058158504631242,0.625794622843073,0.4546332626964395,0.1914462042416997
ECDH,Mid-range,141,486,34,4.308062182093188,1.6792438973219466,2000,BCH,0.0,0.0,0.2919181404319424,0.11473715774674438,2.211152438664806,0.6722899814438161,0.32225524888590595,0.12001546843921101
BB84,Mid-range,94,228,20,7.476431285746881,0.21725325358225633,4000,LDPC,0.03502395382170638,341.5687011830342,4.897250773999142,0.4041471424501849,1.7869766753727827,0.913862935634558,0.4092215432706128,0.1450323418593561
ARC-QKD,Low-end,115,398,13,7.26808213916691,0.8849315594888767,5000,BCH,0.03265640759456567,117.0794301654066,4.877331716275377,0.26818431903856005,1.6174520205956318,0.5099040448691572,0.21976407669437692,0.13818196386098638
ARC-QKD,High-end,156,508,17,8.860747171861481,0.31157509022295404,1000,BCH,0.06625300560707721,319.30255754453765,2.9519139952525624,0.19662270259194314,1.4848274972771442,0.6417999223648302,0.21975623690829843,0.16467044416146023
ARC-QKD,Low-end,118,97,20,6.518360824886664,0.6367594636533869,2000,LDPC,0.04803737390448785,485.63823802296884,2.690099732503323,0.38590252112259626,2.4203050087266864,0.8466567267591394,0.2428793496373054,0.13845016965541834
ARC-QKD,High-end,158,212,42,4.414894640997562,1.4851378185851845,1000,BCH,0.084474618538638,338.16596122051607,3.5252361457870203,0.19991753821359082,1.9338381772916033,0.8504819821091255,0.26825445727977915,0.14100985215891615
ECDH,High-end,144,143,32,3.5100985818391277,1.8860287075563813,4000,BCH,0.0,0.0,0.15785850764385564,0.11204372484221908,1.4276978911324578,0.5811123848928939,0.4849546264086589,0.19787460828780307
BB84,Mid-range,101,380,38,9.040180128459317,1.8177052160215648,5000,LDPC,0.0820670216091717,292.19792557455514,3.5391193121923727,0.46064610893408153,1.882867508066265,0.604578322025759,0.3051670296265191,0.10376854884843684
ECDH,Low-end,156,85,41,9.264800251858691,0.9469791824759703,2000,BCH,0.0,0.0,0.48064656786804216,0.38431804196529207,2.389769442850044,0.6608013213224069,0.4478501999492674,0.16554895909851014
ARC-QKD,Mid-range,161,118,18,5.9957099240957605,1.3059793533708417,5000,LDPC,0.06953616486290691,157.36130655534404,4.694414688827894,0.3349445000149053,1.4863195404644118,0.8274141774414683,0.35660974372979337,0.15989189309181964
ARC-QKD,Low-end,153,363,22,0.4597706999539486,0.570281846467189,1000,LDPC,0.08758229747484235,197.35212491109615,4.721408121462102,0.3353497842766122,1.774264956451592,0.6965388390473852,0.3207275942476574,0.11370013539934562
BB84,Mid-range,127,303,11,9.24288094203323,1.358023971619483,5000,BCH,0.05097728680034819,228.2314438698687,3.4036009227584487,0.21865559889557257,1.736121660152976,0.7082889503386658,0.43740161015452617,0.18290980420612674
ARC-QKD,High-end,154,237,44,4.453557605200976,0.26691324810506944,2000,BCH,0.02772273639870744,460.6892434383427,4.989894298442151,0.2035235695245724,2.8506433424426865,0.6020506772921206,0.33730557829988217,0.18108254618724773
BB84,Mid-range,92,84,15,1.103116235617353,1.0870811704761956,4000,BCH,0.025300726397103374,341.5136536721654,4.769288619155077,0.1541248657895587,2.528813584278107,0.6553634050025003,0.2110562709307485,0.18502798768438708
BB84,High-end,111,101,48,6.2550609334667575,1.197912212900631,3000,LDPC,0.04018830113124665,134.64550288804642,4.427666287470326,0.13458193821438572,2.86344423603963,0.9245195019342509,0.2223236210743675,0.15484647901757415
BB84,Low-end,162,378,50,5.683868717310744,1.7433245503776706,5000,LDPC,0.05703587160370804,271.41940664784653,2.450649551284343,0.30868640456888935,1.008372882424646,0.5791156033422893,0.3940484392618672,0.16898416484579087
ECDH,Low-end,103,471,19,6.585199401624774,1.293594792404109,1000,LDPC,0.0,0.0,0.406215993952742,0.11253478160610264,1.8056168829001384,0.6325358225621318,0.21470028821699869,0.12266212398104223
ARC-QKD,High-end,139,93,36,2.8316836549716213,0.5232839675439913,3000,BCH,0.05878787505878146,337.0757786674495,4.697905032762851,0.20643465309040213,1.4392906942280586,0.6857163323768947,0.28736823653791677,0.13369802471005693
ECDH,Low-end,148,155,27,5.461870493611642,0.5423051094967468,4000,BCH,0.0,0.0,0.21008348481098818,0.22757660891457943,2.1819108055929197,0.8737044761675063,0.4163154629115349,0.10820500322263145
ARC-QKD,Low-end,157,293,22,8.291690813303042,0.9309758498697749,1000,LDPC,0.050967624319815996,172.8195191835461,2.8912651082110203,0.17711348230649857,1.5440497023788284,0.7836595444097341,0.4354984600003498,0.10338004167699918
BB84,Mid-range,116,368,22,3.3704191753423496,0.6180645268412941,2000,BCH,0.06796120711189539,391.05894839992254,5.837727173558954,0.3374026607321644,1.3223267069150064,0.5105228962861632,0.29013612310652664,0.16970083937317548
ARC-QKD,Mid-range,137,375,36,1.2995228045560632,0.24153358555268106,1000,LDPC,0.08120421502105474,401.8694443884544,3.3071671586034075,0.2057859767375852,1.0875497350005918,0.7192088785138963,0.34043404787016035,0.19564346444247982
ARC-QKD,Mid-range,119,141,14,8.36852472569166,1.5741365927171769,1000,BCH,0.08707361884033993,436.9942821090433,3.144995592197633,0.19449015452647944,2.3729868118905495,0.7829841833784068,0.49261471410634616,0.13466104442334456
ARC-QKD,High-end,141,426,31,8.515990466261657,1.690921079285918,4000,LDPC,0.01648230296826124,124.31741833198728,3.8228066515209314,0.35105288571506654,2.1556031139572633,0.5914392694327402,0.45703431197532235,0.15151299942939672
BB84,Low-end,91,338,45,5.126179221747846,1.9215268072798612,1000,LDPC,0.04363412488271636,290.04158844281415,4.839188023426252,0.4879813471680823,1.05766949569593,0.5143968853360319,0.48677274289482736,0.15956454361464323
ECDH,Low-end,102,165,42,1.4992428704801053,1.9611232412056419,3000,LDPC,0.0,0.0,0.25470370981985724,0.4763309441095882,1.1144366021403764,0.9180100761107031,0.4395749037159959,0.17593203740675376
BB84,Mid-range,125,447,41,7.829513045866448,1.2397716729167798,2000,BCH,0.036202631686263635,380.1769996098992,5.606867904019916,0.4961889607710809,1.8972751475165546,0.7181571682266221,0.47840126124575494,0.10326110286200646
BB84,High-end,150,116,45,5.499448428663233,0.858686304576004,5000,BCH,0.07853337585963853,191.06610404273624,5.975945455942509,0.20832449934738909,2.705374886978029,0.7454010512324477,0.24556628759453789,0.16908169487108715
ARC-QKD,High-end,144,245,39,3.7499235363334416,1.115874678409705,5000,LDPC,0.052438990119125506,349.32302245398654,4.7245060103099785,0.3781158735887463,1.6220308580299603,0.5567575223311708,0.25063333136244564,0.17294233018812855
ARC-QKD,Low-end,99,105,49,2.657156874660058,1.240201372840025,2000,LDPC,0.06762661674277809,346.9067454938926,4.535269582156941,0.17024380469348432,1.9050818356910353,0.7979836380079048,0.20427347056944656,0.19225018136667243
ARC-QKD,High-end,167,265,17,0.669914168643391,1.7027907954057477,1000,BCH,0.07643531030134552,446.68062430401153,3.1995341926129646,0.4045268288063456,2.3327556871529964,0.6674255796050768,0.35154877127961126,0.16054438042154262
BB84,Low-end,162,295,24,3.6995830007688406,1.4361414661845653,1000,LDPC,0.06955127347611825,238.7120906033376,5.6663283698185865,0.25201243001174045,1.736897811950846,0.9305981055642175,0.23463951701517313,0.1474312092162183
BB84,High-end,136,206,24,6.968214600403532,1.2917406457790308,5000,LDPC,0.018184427251667835,396.2284919601312,2.7342284689427703,0.3244201324780024,2.4583815822344173,0.8421295473271883,0.4159660042092711,0.15797426885277802
ECDH,High-end,146,81,34,2.5950365601569603,1.0421098816025953,4000,BCH,0.0,0.0,0.44317192802037364,0.296451242144003,1.637547976052557,0.5888992695893325,0.3792423454064213,0.19328212909729056
ARC-QKD,High-end,95,94,22,2.310257310115749,0.7288386165173477,2000,LDPC,0.01450083165677668,211.05030314241577,4.346607901424635,0.10282823220278897,2.21831458578501,0.8836913330255871,0.316213332494677,0.13044717375102227
ARC-QKD,Low-end,96,179,36,6.831234575868762,0.37602260972521884,2000,LDPC,0.0617878588622697,275.60681332981903,3.623886069717099,0.23046496751696655,2.001558999029636,0.5804635561432963,0.37166568531041816,0.16376607262951015
ECDH,Mid-range,94,438,44,3.6314970622191884,0.3927061288967132,5000,LDPC,0.0,0.0,0.3711209613308628,0.47145010205057303,1.2757664755962774,0.7110242572319943,0.4920688818643212,0.155813780211001
BB84,Low-end,152,141,11,6.929782968752728,1.3734192933499985,5000,BCH,0.07230897430673024,303.3584264010279,2.5546381284981035,0.3985710910336969,2.5122789050150063,0.7126369271650734,0.4185686252957853,0.18790823467847925
ARC-QKD,Mid-range,113,417,15,6.192185936155181,1.3994489638590075,3000,LDPC,0.09099127491681322,251.7474435536454,3.9423833376522577,0.3735326044791206,1.3189798446201997,0.7813579695217382,0.48806232621536344,0.11413126911475746
ARC-QKD,Low-end,129,258,27,6.028151688826907,1.859868958405492,4000,BCH,0.0785112937308424,396.1607505563008,3.4805452357949536,0.2561975194486663,1.5072994084755333,0.656248787914336,0.42415488907733156,0.1798733323112151
ECDH,Mid-range,120,229,35,6.1306638981796,0.7553166960332331,5000,LDPC,0.0,0.0,0.4833867797007342,0.20210714230645488,2.042233280299582,0.8006324387246131,0.27673957413989236,0.1903742592740865
BB84,Mid-range,143,80,24,3.2853488866815077,1.8977356662239997,3000,BCH,0.09804098974193065,210.24700814262633,4.548437593244831,0.2816996842493842,2.283901105599355,0.6529863682554344,0.36961026892297044,0.15709817130201528
ARC-QKD,High-end,119,271,26,3.5907170925242324,0.2942662756035247,2000,LDPC,0.019519585263674387,139.59164415046877,3.3028876682563997,0.16513650483752607,2.1168849857673244,0.9789364545908658,0.35121770926669116,0.19425635889444068
ARC-QKD,Mid-range,126,170,49,3.87098131696725,1.0373162235655264,1000,BCH,0.025304178080583294,288.75803303170244,4.50722167586485,0.29027333076495,1.6466284141216723,0.8947398326464118,0.3043152672764564,0.12331529653964074
ARC-QKD,Mid-range,119,138,27,1.3855077972781948,1.7417536880267024,4000,LDPC,0.04741965892288396,216.72673696957355,4.124309292359804,0.3118300313073148,2.58636878966817,0.9554587539721531,0.3445479862157774,0.12229416905949472
BB84,Mid-range,157,444,31,6.255551635984406,1.5643761578953792,4000,BCH,0.02384941822973001,299.96386800655745,5.842578852785279,0.35511264237547635,1.0174447503220003,0.9514394685436657,0.20143879918263058,0.10338238332961361
ECDH,Low-end,163,506,32,0.2146129662444869,0.661618737531334,5000,LDPC,0.0,0.0,0.10944914214918944,0.47937932249094173,2.176444993006572,0.6917291302740274,0.25376419065978656,0.11907159587641747
ARC-QKD,Low-end,147,167,39,0.6594716038773352,1.059012883695587,1000,LDPC,0.04334645459218171,164.5915635356792,4.410278711847013,0.4766971767159962,1.8830886805731837,0.7096565179742633,0.3959977022186905,0.129139344897766
BB84,High-end,144,294,18,6.507282535006987,0.6358384301027302,5000,LDPC,0.060178645254765434,257.35229217743057,4.415025976646223,0.23482317828712407,1.0146526498132344,0.8994319420759058,0.33356460628327117,0.143716132956822
BB84,Low-end,129,460,45,4.8134357885622645,0.24904161970381422,4000,BCH,0.029921200363149825,395.09002820428367,5.026119314651232,0.47245962240476025,1.7342407707103797,0.8815602589587158,0.398801461258134,0.14324022229821134
ARC-QKD,High-end,87,309,35,4.739357127952873,0.20485603734524674,3000,BCH,0.02714782992005873,260.18709913283703,2.906229727328224,0.24180120417827797,1.0351744326891381,0.6641720969994582,0.2885308236859352,0.18344275115858955
ARC-QKD,Mid-range,91,297,17,6.650695925777721,1.8471861178415865,2000,LDPC,0.08166544309825464,180.98801111297726,2.4334815454215977,0.26637104368217246,2.7283147578424725,0.8653763581167073,0.377130309607115,0.16948543346410827
ARC-QKD,High-end,139,380,50,9.30105982348535,0.9964595066301654,4000,LDPC,0.017275370161427078,196.17822669549986,3.855917290262476,0.3651500406921597,1.7126150298860008,0.5668090063059581,0.2432300045059917,0.17791639730159128
ARC-QKD,High-end,138,422,11,8.789512477846372,0.5274535387037103,2000,LDPC,0.022574449535966493,293.268627238735,4.388884675973212,0.495288004230903,2.489906215421464,0.5793884770728162,0.2961323016474273,0.10198073392171006
ARC-QKD,High-end,128,448,33,2.263899204895173,0.45782200522658056,3000,BCH,0.06812034539538807,422.88978717884936,3.660136953410033,0.46518912656199485,2.395048768355675,0.7234907785693652,0.24411752288574703,0.11390179559814556
BB84,High-end,146,248,15,0.9010757082907804,0.6412183130834133,5000,BCH,0.04064543266883103,129.02631871237443,3.9831869650013356,0.15823159638417159,1.8882510753236208,0.9774953524910881,0.25384106114596433,0.19283541817837108
ARC-QKD,Mid-range,120,212,39,3.1134387978216425,1.4943739203129103,5000,LDPC,0.020412308631348686,446.24275065778363,3.9810901233966023,0.36712201889393403,2.361163141022973,0.8566834429851953,0.30066506497129314,0.10494937329415856
ARC-QKD,Low-end,157,203,24,0.6196294368005135,1.1733776465034143,3000,LDPC,0.05524860123866525,315.4942066824043,4.385553772494886,0.10054893475762179,1.4168567278183435,0.6673449371873892,0.417461477728609,0.1932493697403192
ARC-QKD,High-end,80,317,26,3.853880658047419,1.951496961775696,1000,LDPC,0.09338803021708456,105.36842606147046,4.4392176988073295,0.4712020623158073,1.3313906719459552,0.8589457257447861,0.27558460794556294,0.11509155554588557
